NOM_PROV;NOM_MUN;DESC_NIVEL;DESC_TURNO;NUM_ALUMNOS;CLASS
VALENCIA/VALÈNCIA;TUÉJAR;PREP. PRUEBA GES - ÁMBITOS;OTROS;1;Bajo
VALENCIA/VALÈNCIA;TUÉJAR;PREP. PRUEBA GES - ÁMBITOS;DIURNO;1;Bajo
VALENCIA/VALÈNCIA;TUÉJAR;PREP. PRUEBA GES - ÁMBITOS;VESPERTINO;10;Bajo
VALENCIA/VALÈNCIA;TUÉJAR;PREP. PRUEBA GES - MÍNIMO;OTROS;2;Bajo
VALENCIA/VALÈNCIA;TUÉJAR;PREP. PRUEBA GES - MÍNIMO;VESPERTINO;10;Bajo
VALENCIA/VALÈNCIA;TUÉJAR;CERT. CONOC. VALENCIANO - A1;OTROS;15;Medio
VALENCIA/VALÈNCIA;TUÉJAR;CERT. CONOC. VALENCIANO - A1;VESPERTINO;34;Alto
VALENCIA/VALÈNCIA;TUÉJAR;CERT. CONOC. VALENCIANO - B1;VESPERTINO;5;Bajo
VALENCIA/VALÈNCIA;TUÉJAR;CERT. CONOC. VALENCIANO - C1;OTROS;4;Bajo
VALENCIA/VALÈNCIA;TUÉJAR;CERT. CONOC. VALENCIANO - C1;VESPERTINO;13;Medio
VALENCIA/VALÈNCIA;TUÉJAR;INGLÉS A1 - 2 HORAS;OTROS;10;Bajo
VALENCIA/VALÈNCIA;TUÉJAR;INGLÉS A1 - 2 HORAS;VESPERTINO;21;Medio
VALENCIA/VALÈNCIA;TUÉJAR;CASTELLANO LE - A1 MÍNIMO;OTROS;4;Bajo
VALENCIA/VALÈNCIA;TUÉJAR;CASTELLANO LE - A1 MÍNIMO;VESPERTINO;7;Bajo
VALENCIA/VALÈNCIA;TUÉJAR;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 2H;OTROS;64;Alto
VALENCIA/VALÈNCIA;TUÉJAR;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 2H;VESPERTINO;30;Alto
VALENCIA/VALÈNCIA;TUÉJAR;APLICACIONES Y HERRAMIENTAS INFORMÁTICAS - 2H;OTROS;14;Medio
VALENCIA/VALÈNCIA;TUÉJAR;APLICACIONES Y HERRAMIENTAS INFORMÁTICAS - 2H;VESPERTINO;17;Medio
VALENCIA/VALÈNCIA;TUÉJAR;ARTESANÍA Y MANUALIDADES - 2H;OTROS;3;Bajo
VALENCIA/VALÈNCIA;TUÉJAR;ARTESANÍA Y MANUALIDADES - 2H;VESPERTINO;40;Alto
VALENCIA/VALÈNCIA;TUÉJAR;CREACIÓN Y EXPRESIÓN LITERARIA - 2H;OTROS;10;Bajo
VALENCIA/VALÈNCIA;TUÉJAR;CREACIÓN Y EXPRESIÓN LITERARIA - 2H;VESPERTINO;13;Medio
VALENCIA/VALÈNCIA;TUÉJAR;CULTURA, PATRIMONIO Y MEMORIA HISTÓRICA - 2H;OTROS;6;Bajo
VALENCIA/VALÈNCIA;TUÉJAR;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 2H;OTROS;19;Medio
VALENCIA/VALÈNCIA;TUÉJAR;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 2H;VESPERTINO;11;Medio
VALENCIA/VALÈNCIA;TURÍS;NIVEL 2;DIURNO;12;Medio
VALENCIA/VALÈNCIA;TURÍS;NIVEL 3;DIURNO;29;Alto
VALENCIA/VALÈNCIA;TURÍS;GES 1;DIURNO;41;Alto
VALENCIA/VALÈNCIA;TURÍS;CERT. CONOC. VALENCIANO - B1;DIURNO;3;Bajo
VALENCIA/VALÈNCIA;TURÍS;CERT. CONOC. VALENCIANO - C2 ORAL;DIURNO;30;Alto
VALENCIA/VALÈNCIA;TURÍS;CASTELLANO LE - A1 INTERMEDIO;DIURNO;52;Alto
VALENCIA/VALÈNCIA;TURÍS;CASTELLANO LE - A2 INTERMEDIO;DIURNO;33;Alto
VALENCIA/VALÈNCIA;TURÍS;CASTELLANO LE - B1 INTERMEDIO;DIURNO;9;Bajo
VALENCIA/VALÈNCIA;TURÍS;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;OTROS;1;Bajo
VALENCIA/VALÈNCIA;TURÍS;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;DIURNO;3;Bajo
VALENCIA/VALÈNCIA;TURÍS;COMPETENCIA DIGITAL - NIVEL 3;DIURNO;14;Medio
VALENCIA/VALÈNCIA;TURÍS;VALENCIANO LE - A1 MÍNIMO;DIURNO;8;Bajo
VALENCIA/VALÈNCIA;TURÍS;INGLÉS A1 - 3 HORAS;DIURNO;6;Bajo
VALENCIA/VALÈNCIA;TURÍS;INGLÉS A2 - 3 HORAS;DIURNO;40;Alto
VALENCIA/VALÈNCIA;TURÍS;INGLÉS B1 (PREINTERMEDIO) - 3 HORAS;OTROS;1;Bajo
VALENCIA/VALÈNCIA;TURÍS;INGLÉS B1 (PREINTERMEDIO) - 3 HORAS;DIURNO;35;Alto
VALENCIA/VALÈNCIA;TURÍS;CONOCIMIENTO PERSONAL Y SOCIOCULTURAL - 2H;DIURNO;41;Alto
VALENCIA/VALÈNCIA;TURÍS;EXPRESIÓN ARTÍSTICA Y PLÁSTICA - 3H;DIURNO;22;Alto
VALENCIA/VALÈNCIA;TURÍS;CONFECCIÓN, TEXTIL Y MANUFACTURA - 3H;OTROS;1;Bajo
VALENCIA/VALÈNCIA;TURÍS;CONFECCIÓN, TEXTIL Y MANUFACTURA - 3H;DIURNO;24;Alto
VALENCIA/VALÈNCIA;UTIEL;NIVEL 3;OTROS;6;Bajo
VALENCIA/VALÈNCIA;UTIEL;PREP. PRUEBA GES - INTENSIVO;OTROS;29;Alto
VALENCIA/VALÈNCIA;UTIEL;CASTELLANO LE - A1 INTERMEDIO;OTROS;23;Alto
VALENCIA/VALÈNCIA;UTIEL;CASTELLANO LE - A2 INTERMEDIO;OTROS;16;Medio
VALENCIA/VALÈNCIA;UTIEL;CASTELLANO LE - B1 INTERMEDIO;OTROS;1;Bajo
VALENCIA/VALÈNCIA;UTIEL;VALENCIANO LE - A1 MÍNIMO;OTROS;4;Bajo
VALENCIA/VALÈNCIA;UTIEL;COMUNICACIÓN DIGITAL: BLOGS, WEBS, REDES SOCIALES, ETC. - 2H;OTROS;17;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;NIVEL 3;DIURNO;2;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;NIVEL 3;MATUTINO;17;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;GES 1;VESPERTINO;20;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;GES 1;MATUTINO;26;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;GES 2;VESPERTINO;24;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;GES 2;MATUTINO;34;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - A2;VESPERTINO;1;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - A2;MATUTINO;20;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - B1;VESPERTINO;13;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - B2;VESPERTINO;8;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - B2;MATUTINO;14;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - C1;VESPERTINO;21;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - C1;MATUTINO;2;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - C2;VESPERTINO;17;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - C2;MATUTINO;8;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - C1 ORAL;MATUTINO;23;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIA DIGITAL - NIVEL 1;OTROS;1;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIA DIGITAL - NIVEL 1;MATUTINO;21;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIA DIGITAL - NIVEL 2;MATUTINO;20;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIA DIGITAL - NIVEL 3;VESPERTINO;16;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;CASTELLANO LE - A2 MÍNIMO;DIURNO;1;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CASTELLANO LE - A2 MÍNIMO;VESPERTINO;62;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;CASTELLANO LE - A2 MÍNIMO;MATUTINO;15;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;INTERCAMBIO COMUNICATIVO EN LENGUAS EXTRANJERAS - 3H;VESPERTINO;49;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;INTERCAMBIO COMUNICATIVO EN LENGUAS EXTRANJERAS - 3H;MATUTINO;126;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;COMUNICACIÓN DIGITAL: BLOGS, WEBS, REDES SOCIALES, ETC. - 3H;VESPERTINO;12;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;COMUNICACIÓN DIGITAL: BLOGS, WEBS, REDES SOCIALES, ETC. - 3H;MATUTINO;6;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;NIVEL 3;MATUTINO;24;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;GES 1;MATUTINO;12;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;GES 2;VESPERTINO;23;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;GES 2;MATUTINO;19;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - A2;DIURNO;4;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - A2;VESPERTINO;1;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - A2;MATUTINO;7;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - B1;OTROS;1;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - B1;DIURNO;4;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - B1;VESPERTINO;4;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - B1;MATUTINO;1;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - C1;VESPERTINO;15;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - C1;MATUTINO;13;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - C2;VESPERTINO;8;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;INGLÉS A1 - 2 HORAS;VESPERTINO;8;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;INGLÉS A1 - 2 HORAS;MATUTINO;18;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;INGLÉS A2 - 2 HORAS;VESPERTINO;8;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;INGLÉS A2 - 2 HORAS;MATUTINO;9;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;VESPERTINO;1;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;MATUTINO;16;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;FRANCÉS A1;MATUTINO;7;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;FRANCÉS A2;MATUTINO;6;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIA DIGITAL - NIVEL 1;VESPERTINO;12;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIA DIGITAL - NIVEL 1;MATUTINO;8;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIA DIGITAL - NIVEL 2;VESPERTINO;13;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIA DIGITAL - NIVEL 2;MATUTINO;11;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIA DIGITAL - NIVEL 3;VESPERTINO;1;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIA DIGITAL - NIVEL 3;MATUTINO;12;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;CASTELLANO LE - A1 MÍNIMO;VESPERTINO;11;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;CASTELLANO LE - A2 MÍNIMO;VESPERTINO;15;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;VALENCIANO LE - A1 MÍNIMO;VESPERTINO;7;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIAS CLAVE - NIVEL 2;VESPERTINO;2;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIAS CLAVE - NIVEL 2;MATUTINO;5;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;INCLUSIÓN SOCIAL Y CIUDADANA - 2H;VESPERTINO;7;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CREACIÓN Y EXPRESIÓN LITERARIA - 2H;OTROS;14;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;CREACIÓN Y EXPRESIÓN LITERARIA - 2H;DIURNO;3;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CONOCIMIENTO PERSONAL Y SOCIOCULTURAL - 2H;VESPERTINO;2;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 3H;DIURNO;26;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;CONOCIMIENTO PERSONAL Y SOCIOCULTURAL - 3H;VESPERTINO;17;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;NIVEL 2;VESPERTINO;17;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;NIVEL 3;VESPERTINO;36;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;GES 1;VESPERTINO;25;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;GES 2;VESPERTINO;29;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;PREP. PRUEBA BACHILLER - TRONCALES Y DE MODALIDAD;VESPERTINO;3;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;PREP. P.A. CFGM - INTENSIVO;VESPERTINO;15;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;PREP. P.A. CFGS-A;VESPERTINO;8;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;PREP. P.A. CFGS-B;VESPERTINO;3;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;PREP. P.A. CFGS-C;VESPERTINO;8;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - A2;VESPERTINO;27;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - B1;VESPERTINO;24;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - C1;DIURNO;27;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - C1;VESPERTINO;28;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - C2 ORAL;VESPERTINO;15;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;ACCESO UNIV. M45;VESPERTINO;4;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;ACCESO UNIV. M25 (A - ARTES Y HUMANIDADES);VESPERTINO;7;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;ACCESO UNIV. M25 (B - CIENCIAS);VESPERTINO;1;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;ACCESO UNIV. M25 (C - CIENCIAS DE LA SALUD);VESPERTINO;6;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;ACCESO UNIV. M25 (D - CCSS Y JUR. MAT);VESPERTINO;3;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CASTELLANO LE - A1 INTERMEDIO;VESPERTINO;23;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;CASTELLANO LE - A2 INTERMEDIO;VESPERTINO;15;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;INGLÉS A1 - 2 HORAS;VESPERTINO;27;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;INGLÉS A2 - 2 HORAS;VESPERTINO;51;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;VESPERTINO;31;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;FRANCÉS A1;VESPERTINO;20;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;FRANCÉS A2;MATUTINO;20;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;FRANCÉS B1 (PREINTERMEDIO);MATUTINO;21;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;ALEMÁN A1;VESPERTINO;6;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;ITALIANO A1;MATUTINO;14;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIA DIGITAL - NIVEL 1;VESPERTINO;18;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIA DIGITAL - NIVEL 1;MATUTINO;66;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIA DIGITAL - NIVEL 2;VESPERTINO;27;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIA DIGITAL - NIVEL 2;MATUTINO;32;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIA DIGITAL - NIVEL 3;VESPERTINO;18;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;PROMOCIÓN DEL DESARROLLO DE OPORTUNIDADES;DIURNO;14;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;PROMOCIÓN DEL DESARROLLO DE OPORTUNIDADES;VESPERTINO;66;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIAS CLAVE - NIVEL 2;VESPERTINO;3;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIAS CLAVE - NIVEL 3;VESPERTINO;9;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 2H;VESPERTINO;163;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 2H;MATUTINO;211;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;ARTESANÍA Y MANUALIDADES - 2H;VESPERTINO;57;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;ARTESANÍA Y MANUALIDADES - 2H;MATUTINO;29;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;BAILE Y DANZA - 2H;VESPERTINO;114;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;BAILE Y DANZA - 2H;MATUTINO;29;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;CREACIÓN Y EXPRESIÓN LITERARIA - 2H;VESPERTINO;15;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;EXPRESIÓN ARTÍSTICA Y PLÁSTICA - 2H;VESPERTINO;93;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;EXPRESIÓN ARTÍSTICA Y PLÁSTICA - 2H;MATUTINO;64;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;TIEMPO LIBRE ACTIVO Y PARTICIPATIVO - 2H;VESPERTINO;97;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;TIEMPO LIBRE ACTIVO Y PARTICIPATIVO - 2H;MATUTINO;22;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;MÚSICA - 2H;VESPERTINO;22;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;MÚSICA - 2H;MATUTINO;67;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 2H;DIURNO;14;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 2H;VESPERTINO;64;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 2H;MATUTINO;5;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;TEATRO - 2H;MATUTINO;21;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 3H;DIURNO;20;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;CONFECCIÓN, TEXTIL Y MANUFACTURA - 2H;VESPERTINO;37;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;NIVEL 1;OTROS;3;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;NIVEL 1;DIURNO;5;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;NIVEL 1;VESPERTINO;2;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;NIVEL 2;DIURNO;4;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;NIVEL 2;VESPERTINO;1;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;GES 1;OTROS;1;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;GES 1;DIURNO;11;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;GES 2;OTROS;1;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;GES 2;DIURNO;17;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - A1;OTROS;3;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - A1;DIURNO;10;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - B1;OTROS;2;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - B1;DIURNO;6;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - C1;DIURNO;10;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CASTELLANO LE 4T - A1 INTERMEDIO;OTROS;7;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CASTELLANO LE 4T - A1 INTERMEDIO;DIURNO;13;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;CASTELLANO LE 4T - A1 INTERMEDIO;VESPERTINO;1;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;CASTELLANO LE 4T - A2 INTERMEDIO;OTROS;11;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;CASTELLANO LE 4T - A2 INTERMEDIO;DIURNO;4;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;INGLÉS A1 - 3 HORAS;OTROS;12;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;INGLÉS A1 - 3 HORAS;DIURNO;10;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;INGLÉS A2 - 3 HORAS;OTROS;5;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;INGLÉS A2 - 3 HORAS;DIURNO;14;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;INGLÉS A2 - 3 HORAS;VESPERTINO;1;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;INGLÉS B1 (PREINTERMEDIO) - 3 HORAS;OTROS;4;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;INGLÉS B1 (PREINTERMEDIO) - 3 HORAS;DIURNO;19;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIAS CLAVE - NIVEL 2;OTROS;1;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;COMPETENCIAS CLAVE - NIVEL 2;DIURNO;10;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;PERIODISMO - 2H;OTROS;5;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;PERIODISMO - 2H;DIURNO;6;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;APLICACIONES Y HERRAMIENTAS INFORMÁTICAS - 3H;OTROS;14;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;APLICACIONES Y HERRAMIENTAS INFORMÁTICAS - 3H;DIURNO;14;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;NIVEL 1;DIURNO;5;Bajo
VALENCIA/VALÈNCIA;VALÈNCIA;NIVEL 3;OTROS;23;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;NIVEL 3;DIURNO;20;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;GES 1;OTROS;47;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;GES 1;DIURNO;54;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;GES 2;OTROS;21;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;GES 2;DIURNO;27;Alto
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - A1;DIURNO;19;Medio
VALENCIA/VALÈNCIA;VALÈNCIA;CERT. CONOC. VALENCIANO - B2;OTROS;1;Bajo
